customer_id,risk_score,risk_tier,decision,top_risk_factors,age,country_risk,occupation,annual_income,account_type,document_status,address_verified,pep_flag,sanctions_flag,adverse_media_flag,customer_tenure_years,digital_risk_score,fraud_history_flag,monthly_txn_count
C5515,26.28,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",68,Low,Salaried,335287,Current,Complete,1,0,0,0,9,62,1,71
C5516,7.95,LOW,APPROVE,No significant risk flags identified,32,Low,Student,1426958,Current,Complete,0,0,0,0,12,42,0,234
C5517,39.99,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",63,High,Self Employed,1288781,Corporate,Missing,1,0,0,0,14,22,1,329
C5518,5.05,LOW,APPROVE,No significant risk flags identified,28,Low,Business,2871652,Current,Complete,1,0,0,0,5,79,0,335
C5519,31.98,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",71,Medium,Student,3115978,Savings,Partial,1,0,0,0,8,39,1,162
C5520,14.49,LOW,APPROVE,No significant risk flags identified,61,Medium,Business,1449607,Corporate,Partial,1,0,0,0,11,62,0,147
C5521,26.22,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",36,Medium,Self Employed,2822292,Savings,Complete,1,0,0,0,4,45,1,17
C5522,14.66,LOW,APPROVE,No significant risk flags identified,58,Medium,Salaried,2222474,Current,Complete,0,0,0,0,7,96,0,334
C5523,29.32,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",58,Medium,Salaried,234224,Savings,Complete,1,0,0,0,7,62,1,186
C5524,13.61,LOW,APPROVE,No significant risk flags identified,61,High,Business,2712756,Savings,Complete,1,0,0,0,6,69,0,479
C5525,9.35,LOW,APPROVE,No significant risk flags identified,75,Medium,Cash Business,1708299,Savings,Complete,1,0,0,0,7,24,0,266
C5526,34.36,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",45,High,Salaried,2263456,Corporate,Complete,1,0,0,0,8,100,1,309
C5527,24.57,LOW,APPROVE,No significant risk flags identified,62,Medium,Student,2942980,Corporate,Missing,0,0,0,0,8,79,0,370
C5528,31.57,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",41,Medium,Cash Business,1253178,Savings,Complete,1,1,0,1,1,89,0,344
C5529,7.29,LOW,APPROVE,No significant risk flags identified,37,Medium,Cash Business,2179613,NRI,Complete,1,0,0,0,9,6,0,356
C5530,23.43,LOW,APPROVE,No significant risk flags identified,36,Low,Business,4554896,Corporate,Complete,1,0,0,0,6,37,1,361
C5531,40.52,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, High transaction volume",64,High,Business,1860706,Savings,Complete,1,0,0,1,1,58,1,28
C5532,22.03,LOW,APPROVE,No significant risk flags identified,48,Low,Business,525016,NRI,Missing,1,1,0,0,2,0,0,205
C5533,9.1,LOW,APPROVE,No significant risk flags identified,71,Medium,Cash Business,870486,Current,Complete,1,0,0,0,1,2,0,488
C5534,26.99,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",40,Low,Cash Business,469280,Savings,Complete,1,0,0,0,14,61,1,236
C5535,26.25,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",36,Low,Business,1812294,Current,Complete,1,0,0,0,3,95,1,374
C5536,37.96,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",27,Low,Cash Business,3368613,Savings,Complete,0,0,0,1,3,47,1,182
C5537,10.46,LOW,APPROVE,No significant risk flags identified,46,Low,Student,287296,Savings,Partial,1,0,0,0,11,77,0,200
C5538,32.31,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",39,Low,Self Employed,331110,Savings,Complete,0,0,0,0,10,93,1,217
C5539,36.57,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",58,High,Business,3768353,Current,Complete,0,0,0,0,12,71,1,437
C5540,24.29,LOW,APPROVE,No significant risk flags identified,70,Low,Student,3762388,Current,Complete,1,0,0,0,3,33,1,439
C5541,25.35,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",54,Low,Student,3932041,Savings,Missing,1,1,0,0,2,87,0,200
C5542,16.35,LOW,APPROVE,No significant risk flags identified,68,Low,Cash Business,4514524,Savings,Complete,1,0,0,1,3,72,0,59
C5543,29.1,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,Medium,Salaried,3026942,Savings,Complete,0,0,0,0,14,8,1,136
C5544,29.85,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,Low,Salaried,2289113,Savings,Missing,1,0,0,0,8,28,1,149
C5545,31.11,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",65,High,Self Employed,2643663,Savings,Complete,1,0,0,0,9,33,1,131
C5546,27.79,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",73,Low,Self Employed,3472489,Current,Partial,1,0,0,0,10,27,1,226
C5547,29.04,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",26,Medium,Student,2526317,Savings,Complete,1,0,0,0,0,73,1,154
C5548,21.46,LOW,APPROVE,No significant risk flags identified,51,High,Salaried,3962032,Current,Complete,0,0,0,1,0,3,0,419
C5549,12.6,LOW,APPROVE,No significant risk flags identified,70,High,Salaried,1451234,Savings,Complete,1,0,0,0,7,48,0,397
C5550,4.89,LOW,APPROVE,No significant risk flags identified,65,Low,Salaried,2147882,Savings,Complete,1,0,0,0,12,40,0,398
C5551,7.27,LOW,APPROVE,No significant risk flags identified,64,Low,Salaried,1010507,Savings,Complete,1,0,0,0,7,79,0,204
C5552,31.54,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",31,Medium,Student,3264931,Savings,Partial,1,0,0,0,9,64,1,251
C5553,8.72,LOW,APPROVE,No significant risk flags identified,65,Medium,Business,925945,NRI,Complete,1,0,0,0,0,9,0,238
C5554,10.94,LOW,APPROVE,No significant risk flags identified,55,Medium,Cash Business,2436160,Savings,Complete,1,0,0,0,10,88,0,145
C5555,40.93,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",67,Low,Business,3639261,Current,Partial,1,1,0,0,2,44,1,402
C5556,10.97,LOW,APPROVE,No significant risk flags identified,65,Medium,Salaried,3296419,Current,Partial,1,0,0,0,0,5,0,214
C5557,12.91,LOW,APPROVE,No significant risk flags identified,49,Low,Salaried,614423,Current,Complete,1,0,0,1,11,65,0,234
C5558,34.24,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",18,Low,Salaried,2785798,Corporate,Complete,1,0,0,1,13,48,1,377
C5559,3.42,LOW,APPROVE,No significant risk flags identified,26,Low,Student,1962504,Corporate,Complete,1,0,0,0,11,34,0,279
C5560,5.77,LOW,APPROVE,No significant risk flags identified,39,Low,Salaried,3007467,Current,Complete,1,0,0,0,14,92,0,279
C5561,45.91,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",62,High,Business,3305302,Current,Partial,1,0,0,1,7,76,1,434
C5562,21.17,LOW,APPROVE,No significant risk flags identified,36,Low,Self Employed,3698307,Savings,Complete,0,1,0,0,3,68,0,129
C5563,33.26,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",28,Medium,Self Employed,4382602,Current,Partial,0,0,0,0,13,8,1,472
C5564,21.9,LOW,APPROVE,No significant risk flags identified,32,Low,Business,1922104,NRI,Complete,1,0,0,0,9,9,1,263
C5565,25.91,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",48,Low,Self Employed,4467478,Savings,Complete,0,0,0,0,3,12,1,315
C5566,34.61,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",29,Medium,Cash Business,1495733,Savings,Partial,1,0,0,0,6,78,1,244
C5567,10.37,LOW,APPROVE,No significant risk flags identified,19,High,Business,1067827,Savings,Complete,1,0,0,0,15,19,0,91
C5568,1.14,LOW,APPROVE,No significant risk flags identified,58,Low,Salaried,1593593,Corporate,Complete,1,0,0,0,2,1,0,50
C5569,30.14,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",66,Low,Salaried,1731753,Corporate,Partial,1,0,0,0,0,27,1,342
C5570,26.17,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",44,Medium,Business,3427146,Corporate,Complete,1,0,0,0,10,27,1,62
C5571,49.74,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",47,High,Salaried,4376797,Savings,Complete,0,1,0,0,0,78,1,93
C5572,38.13,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",28,High,Business,427271,Savings,Partial,1,0,0,0,0,57,1,439
C5573,28.31,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",66,Low,Self Employed,1764917,Savings,Complete,0,0,0,0,12,17,1,196
C5574,46.16,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",69,High,Cash Business,1880973,Savings,Complete,1,1,0,0,3,47,1,242
C5575,27.81,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",75,Low,Self Employed,1387730,Savings,Partial,1,0,0,0,3,24,1,192
C5576,15.53,LOW,APPROVE,No significant risk flags identified,43,High,Cash Business,3886292,Corporate,Complete,1,0,0,0,3,87,0,460
C5577,24.58,LOW,APPROVE,No significant risk flags identified,73,Low,Cash Business,4518181,Savings,Complete,1,0,0,0,7,7,1,270
C5578,7.75,LOW,APPROVE,No significant risk flags identified,68,Low,Business,1713394,Current,Complete,1,0,0,0,6,84,0,460
C5579,18.59,LOW,APPROVE,No significant risk flags identified,74,High,Business,1040547,Savings,Partial,1,0,0,0,7,78,0,359
C5580,17.94,LOW,APPROVE,No significant risk flags identified,44,High,Business,3432277,NRI,Complete,0,0,0,0,6,82,0,25
C5581,31.28,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Fraud history present",63,Medium,Salaried,4842450,Savings,Complete,1,0,0,0,13,94,1,251
C5582,2.35,LOW,APPROVE,No significant risk flags identified,41,Low,Student,4133287,Savings,Complete,1,0,0,0,8,39,0,20
C5583,26.51,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",74,Low,Salaried,1217092,Savings,Complete,1,0,0,0,4,63,1,335
C5584,12.87,LOW,APPROVE,No significant risk flags identified,33,Medium,Self Employed,1627527,Corporate,Missing,1,0,0,0,2,2,0,156
C5585,31.54,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",73,Low,Salaried,2340486,Current,Partial,1,0,0,0,10,92,1,15
C5586,39.83,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, High transaction volume, Fraud history present",19,High,Business,391439,Savings,Complete,0,0,0,0,10,88,1,82
C5587,28.36,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",39,Medium,Self Employed,3498444,Current,Complete,1,0,0,0,13,77,1,320
C5588,13.75,LOW,APPROVE,No significant risk flags identified,54,Low,Self Employed,4941669,Savings,Partial,1,0,0,1,13,25,0,470
C5589,26.91,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",31,Medium,Self Employed,3125125,Current,Complete,1,0,0,0,7,56,1,54
C5590,30.75,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",39,High,Salaried,4105131,Savings,Complete,1,0,0,0,9,61,1,139
C5591,8.98,LOW,APPROVE,No significant risk flags identified,59,Low,Self Employed,793424,Savings,Complete,1,0,0,1,10,2,0,259
C5592,33.71,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",69,High,Salaried,967219,Savings,Partial,1,0,0,0,9,9,1,64
C5593,34.81,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",34,High,Business,1472802,Savings,Complete,0,0,0,0,14,40,1,228
C5594,29.87,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Unusual income level",18,High,Salaried,4624819,Current,Complete,1,0,0,0,10,14,1,56
C5595,28.69,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",52,Medium,Salaried,4570149,Current,Partial,1,0,0,0,13,19,1,87
C5596,33.84,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",18,Low,Business,423949,Savings,Missing,1,0,0,0,4,50,1,135
C5597,9.83,LOW,APPROVE,No significant risk flags identified,32,Medium,Self Employed,1314229,NRI,Complete,1,0,0,0,8,87,0,56
C5598,29.65,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",54,Medium,Self Employed,4066247,Savings,Complete,1,0,0,0,2,99,1,329
C5599,12.14,LOW,APPROVE,No significant risk flags identified,48,High,Self Employed,4602746,Current,Complete,1,0,0,0,8,82,0,382
C5600,8.45,LOW,APPROVE,No significant risk flags identified,54,Low,Salaried,1395184,Savings,Partial,1,0,0,0,11,59,0,482
C5601,29.91,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",21,Medium,Business,2642902,Savings,Complete,1,0,0,0,9,100,1,408
C5602,10.19,LOW,APPROVE,No significant risk flags identified,40,Medium,Business,4809655,NRI,Complete,1,0,0,0,8,92,0,315
C5603,15.51,LOW,APPROVE,No significant risk flags identified,37,High,Business,2858007,Savings,Partial,1,0,0,0,5,72,0,202
C5604,5.82,LOW,APPROVE,No significant risk flags identified,21,Medium,Business,4816119,Savings,Complete,1,0,0,0,10,36,0,296
C5605,28.67,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",48,Low,Business,1213323,Savings,Partial,1,0,0,0,12,66,1,324
C5606,14.08,LOW,APPROVE,No significant risk flags identified,32,Low,Cash Business,4454493,Savings,Missing,1,0,0,0,15,66,0,209
C5607,29.38,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,Low,Cash Business,4240645,Savings,Complete,0,0,0,0,4,39,1,72
C5608,23.99,LOW,APPROVE,No significant risk flags identified,57,High,Salaried,2541737,Current,Complete,1,1,0,0,5,75,0,471
C5609,3.15,LOW,APPROVE,No significant risk flags identified,31,Low,Business,2504286,Corporate,Complete,1,0,0,0,14,34,0,107
C5610,36.35,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",56,Low,Cash Business,2131045,Corporate,Missing,0,0,0,0,8,0,1,283
C5611,30.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",40,Low,Salaried,3993972,Corporate,Partial,1,0,0,0,4,86,1,31
C5612,9.19,LOW,APPROVE,No significant risk flags identified,41,Low,Self Employed,1181941,Corporate,Partial,1,0,0,0,4,56,0,372
C5613,6.17,LOW,APPROVE,No significant risk flags identified,37,Medium,Self Employed,581688,Savings,Complete,1,0,0,0,5,42,0,32
C5614,10.48,LOW,APPROVE,No significant risk flags identified,41,High,Self Employed,4237302,Savings,Complete,1,0,0,0,2,56,0,194
C5615,17.69,LOW,APPROVE,No significant risk flags identified,63,Medium,Cash Business,2337946,Corporate,Partial,0,0,0,0,3,0,0,169
C5616,25.23,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",43,High,Salaried,3104135,Current,Missing,1,0,0,1,4,31,0,431
C5617,33.44,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",34,Medium,Student,2615155,Current,Complete,1,0,0,1,4,29,1,198
C5618,7.2,LOW,APPROVE,No significant risk flags identified,69,Low,Salaried,3187727,Corporate,Partial,1,0,0,0,13,0,0,244
C5619,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, High transaction volume",51,Low,Cash Business,1353881,Current,Complete,1,0,1,0,8,0,0,48
C5620,29.68,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,Medium,Self Employed,4563133,Savings,Partial,1,0,0,0,11,36,1,27
C5621,10.92,LOW,APPROVE,No significant risk flags identified,67,High,Salaried,4614412,Corporate,Complete,1,0,0,0,2,14,0,134
C5622,35.86,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",29,High,Business,3953928,Current,Complete,0,0,0,0,6,60,1,387
C5623,12.21,LOW,APPROVE,No significant risk flags identified,72,Medium,Salaried,488556,NRI,Partial,1,0,0,0,12,11,0,194
C5624,29.05,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",61,Low,Business,1429247,NRI,Complete,1,0,0,0,5,89,1,385
C5625,32.89,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,High,Business,3002684,Current,Complete,1,0,0,0,5,98,1,8
C5626,5.93,LOW,APPROVE,No significant risk flags identified,40,Low,Business,4184094,Savings,Partial,1,0,0,0,1,28,0,403
C5627,35.17,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",40,High,Cash Business,613347,Savings,Complete,1,0,0,0,0,70,1,225
C5628,19.8,LOW,APPROVE,No significant risk flags identified,54,Low,Cash Business,2199207,NRI,Complete,1,1,0,0,2,70,0,496
C5629,9.71,LOW,APPROVE,No significant risk flags identified,23,Low,Salaried,1038646,Current,Partial,1,0,0,0,10,78,0,404
C5630,26.57,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",24,Low,Business,870689,Savings,Complete,0,0,0,0,12,23,1,64
C5631,29.36,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",43,Medium,Salaried,3230433,Corporate,Complete,1,0,0,0,6,78,1,218
C5632,8.9,LOW,APPROVE,No significant risk flags identified,22,Low,Salaried,1945813,Savings,Partial,1,0,0,0,10,79,0,119
C5633,28.21,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",46,Low,Cash Business,1318207,Savings,Complete,1,0,0,0,2,94,1,282
C5634,36.46,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",48,Low,Salaried,948721,NRI,Partial,1,0,0,1,6,36,1,468
C5635,11.41,LOW,APPROVE,No significant risk flags identified,21,Low,Self Employed,2202365,Current,Complete,1,0,0,1,9,56,0,39
C5636,30.96,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",21,High,Salaried,2016867,Savings,Complete,1,0,0,0,14,62,1,184
C5637,12.47,LOW,APPROVE,No significant risk flags identified,33,High,Student,3356673,Savings,Complete,1,0,0,0,8,91,0,8
C5638,26.29,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",25,Medium,Cash Business,3348779,Current,Complete,1,0,0,0,8,13,1,9
C5639,9.55,LOW,APPROVE,No significant risk flags identified,31,Low,Student,4561522,Savings,Complete,0,0,0,0,1,75,0,82
C5640,20.7,LOW,APPROVE,No significant risk flags identified,25,High,Business,1263615,Corporate,Complete,1,0,0,1,7,72,0,181
C5641,12.2,LOW,APPROVE,No significant risk flags identified,36,Medium,Salaried,1541760,Corporate,Complete,0,0,0,0,7,36,0,313
C5642,4.79,LOW,APPROVE,No significant risk flags identified,39,Low,Student,4272510,Corporate,Complete,1,0,0,0,12,62,0,118
C5643,5.38,LOW,APPROVE,No significant risk flags identified,43,Low,Salaried,4554365,Corporate,Complete,1,0,0,0,6,72,0,110
C5644,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",72,Low,Self Employed,922533,Corporate,Complete,1,0,1,0,12,8,1,390
C5645,1.35,LOW,APPROVE,No significant risk flags identified,49,Low,Salaried,4871321,Current,Complete,1,0,0,0,15,20,0,274
C5646,11.45,LOW,APPROVE,No significant risk flags identified,35,Medium,Salaried,870608,Savings,Complete,0,0,0,0,15,47,0,43
C5647,22.62,LOW,APPROVE,No significant risk flags identified,67,Low,Self Employed,4504395,Current,Complete,1,0,0,0,8,6,1,447
C5648,31.27,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",33,High,Self Employed,982909,Corporate,Complete,1,0,0,0,13,34,1,456
C5649,20.84,LOW,APPROVE,No significant risk flags identified,42,Medium,Cash Business,1395210,Savings,Partial,0,0,0,0,13,94,0,372
C5650,2.51,LOW,APPROVE,No significant risk flags identified,22,Low,Self Employed,2445297,Savings,Complete,1,0,0,0,15,34,0,432
C5651,7.23,LOW,APPROVE,No significant risk flags identified,53,Medium,Salaried,4946482,Savings,Complete,1,0,0,0,6,59,0,357
C5652,5.8,LOW,APPROVE,No significant risk flags identified,55,Medium,Student,2507681,NRI,Complete,1,0,0,0,14,15,0,380
C5653,27.68,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",46,Low,Business,2281716,Savings,Complete,0,0,0,0,3,39,1,290
C5654,7.16,LOW,APPROVE,No significant risk flags identified,18,Low,Salaried,4370060,Savings,Partial,1,0,0,0,0,2,0,62
C5655,18.65,LOW,APPROVE,No significant risk flags identified,41,Low,Salaried,2712066,Savings,Missing,0,0,0,0,15,87,0,446
C5656,10.18,LOW,APPROVE,No significant risk flags identified,64,Low,Salaried,361852,Savings,Partial,1,0,0,0,10,20,0,408
C5657,30.43,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",35,Low,Self Employed,1560552,Current,Partial,0,0,0,0,13,10,1,493
C5658,32.64,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",33,High,Business,1423002,Current,Complete,1,0,0,0,3,85,1,293
C5659,41.93,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",47,Medium,Self Employed,2699576,Savings,Complete,0,1,0,0,11,22,1,112
C5660,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",73,Low,Business,667540,Savings,Partial,0,0,1,0,14,31,1,225
C5661,16.08,LOW,APPROVE,No significant risk flags identified,73,High,Self Employed,2737640,Current,Partial,1,0,0,0,8,45,0,398
C5662,31.15,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",39,Low,Cash Business,4474162,Savings,Partial,1,0,0,0,10,85,1,83
C5663,12.33,LOW,APPROVE,No significant risk flags identified,70,Medium,Salaried,2498582,NRI,Partial,1,0,0,0,5,29,0,84
C5664,18.87,LOW,APPROVE,No significant risk flags identified,44,Low,Salaried,4489579,Current,Missing,1,0,0,1,11,46,0,186
C5665,32.31,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",54,Medium,Student,1669586,Savings,Missing,1,0,0,0,5,13,1,22
C5666,11.02,LOW,APPROVE,No significant risk flags identified,68,High,Self Employed,3854142,Current,Complete,1,0,0,0,11,29,0,409
C5667,36.47,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Address not verified",53,Medium,Business,4190240,Corporate,Partial,0,0,0,0,9,47,1,232
C5668,33.03,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",30,Low,Salaried,2423636,NRI,Complete,1,0,0,1,1,60,1,391
C5669,2.43,LOW,APPROVE,No significant risk flags identified,47,Low,Salaried,3926798,Savings,Complete,1,0,0,0,12,38,0,228
C5670,26.97,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",30,Low,Self Employed,3629439,Savings,Partial,1,0,0,0,8,49,1,41
C5671,30.71,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",44,Low,Student,2029131,Current,Complete,0,0,0,0,6,89,1,286
C5672,33.93,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",70,Low,Self Employed,3781367,Savings,Complete,1,0,0,1,0,44,1,422
C5673,16.53,LOW,APPROVE,No significant risk flags identified,46,Low,Self Employed,686354,Corporate,Partial,1,0,0,1,5,34,0,388
C5674,26.59,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",33,Medium,Salaried,4350994,Savings,Complete,1,0,0,0,1,48,1,344
C5675,34.73,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,High,Salaried,3909229,Savings,Complete,1,0,0,0,2,95,1,50
C5676,40.85,HIGH,EDD,"Overall weighted risk score elevated, Fraud history present, Address not verified",39,Medium,Cash Business,1300653,Corporate,Missing,0,0,0,0,5,15,1,222
C5677,19.02,LOW,APPROVE,No significant risk flags identified,23,Low,Business,1126318,NRI,Complete,1,1,0,0,0,78,0,143
C5678,25.06,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",52,Medium,Student,765582,Current,Complete,1,0,0,0,6,5,1,364
C5679,32.98,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Short customer tenure, Unusual income level",68,High,Salaried,4616906,Corporate,Complete,1,0,0,0,15,49,1,71
C5680,29.61,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",68,Low,Self Employed,606038,Savings,Complete,1,0,0,0,14,97,1,410
C5681,11.76,LOW,APPROVE,No significant risk flags identified,71,High,Salaried,703817,Current,Complete,1,0,0,0,10,37,0,143
C5682,31.7,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",47,High,Student,2714424,Corporate,Complete,1,0,0,0,3,54,1,471
C5683,4.35,LOW,APPROVE,No significant risk flags identified,55,Low,Student,4877701,Savings,Complete,1,0,0,0,4,70,0,275
C5684,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",18,Low,Student,1807229,Corporate,Complete,1,0,1,0,15,73,0,305
